source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,AHI1,0.3992122941851667,0.0407479536191171,0.0017619829630422,3.127669322478855,Stim48hr,1
ZNF837,MDM2,0.3924695188070639,0.0291067704073859,0.001000891724088,3.2902759546886124,Stim48hr,1
ZNF837,TMBIM1,0.2783348227369588,0.0325995839554201,0.0012250435646791,3.2329841567051263,Stim48hr,1
ZNF837,BZW2,-0.2928939906238881,0.0174028162473318,0.0004461341753923,-3.5111728716983057,Stim48hr,1
ZNF837,TBRG4,-0.2670347444007999,0.0409336921848612,0.0018037290492248,-3.120779716651609,Stim48hr,1
ZNF837,CALCOCO2,-0.2750348485351411,0.0346484604491143,0.0013571133656482,-3.203620284009874,Stim48hr,1
ZNF837,BRIP1,0.3417130189488062,0.0485903322939807,0.0023989904743104,3.0357992309095723,Stim48hr,1
ZNF837,TANK,0.2431274407697692,0.0434994175157969,0.0019884424356031,3.091953128471965,Stim48hr,1
ZNF837,EPRS1,-0.2971177032962696,0.0005329746655196,2.7436150804057707e-06,-4.689135625174065,Stim48hr,1
ZNF837,USP20,0.3316688341502048,0.0299322725610336,0.0010774303134243,3.2694860985560945,Stim48hr,1
ZNF837,ANP32B,-0.3630181395171585,0.0002352918405725,8.869000692602523e-07,-4.915204113507279,Stim48hr,1
ZNF837,ARPC5L,-0.2672191721620855,0.0010166681994106,6.489594189587413e-06,-4.509776559922774,Stim48hr,1
ZNF837,CPEB2,0.5205243954599877,0.0038030361376944,4.385257360463048e-05,4.086184169162929,Stim48hr,1
ZNF837,SYTL2,0.5979722229418162,0.0184434475983418,0.0004880022683798,3.487256944778854,Stim48hr,1
ZNF837,SORL1,0.8756846029095171,0.0016100120567082,1.2245116504609276e-05,4.373177355048503,Stim48hr,1
ZNF837,DCUN1D5,-0.2681474519103898,0.0454513668858856,0.002152540797643,-3.0683365035861936,Stim48hr,1
ZNF837,CFAP68,-0.4238578489085704,0.0313036011067815,0.0011408910523834,-3.253259875020371,Stim48hr,1
ZNF837,RABGGTB,-0.3366320535164661,0.0038024763662214,4.292476446593041e-05,-4.091145533897187,Stim48hr,1
ZNF837,SECISBP2L,0.3267358310110704,0.0192667121343018,0.0005177197433391,3.471416796362114,Stim48hr,1
ZNF837,PHLDA1,0.4197522542464252,0.0346484604491143,0.0013460416202504,3.20597825028755,Stim48hr,1
ZNF837,DUSP6,0.4553289790941518,0.0039737194180978,4.780528168965716e-05,4.06610559509223,Stim48hr,1
ZNF837,SLC7A1,-0.3766542609228704,0.0002726395640955,1.0947125501621796e-06,-4.873801018383028,Stim48hr,1
ZNF837,MAP3K12,0.6069340033516544,0.037750668340696,0.0015701914969258,3.161388074239349,Stim48hr,1
ZNF837,LPAR6,0.4649996545899034,0.0266139489583368,0.000876810837709,3.3273344066159405,Stim48hr,1
ZNF837,WARS1,-0.4595584150340999,0.000756745437641,4.174360869028165e-06,-4.602506721543947,Stim48hr,1
ZNF837,PSTPIP1,0.2503061154540241,0.0447230203688619,0.002084815236258,3.077876174776691,Stim48hr,1
ZNF837,FURIN,0.3802742951799815,3.736543666408566e-05,9.2326827956147e-08,5.341212742027691,Stim48hr,1
ZNF837,MEAK7,0.7705538974988808,0.000855641147627,5.109357208109344e-06,4.560246649754262,Stim48hr,1
